"GEO_ID","NAME","P6_001N","P6_001NA","P6_002N","P6_002NA","P6_003N","P6_003NA","P6_004N","P6_004NA","P6_005N","P6_005NA","P6_006N","P6_006NA","P6_007N","P6_007NA",
"0500000US06115","Yuba County, California","94506","null","57591","null","4891","null","5417","null","7636","null","907","null","18064","null",
"0500000US08001","Adams County, Colorado","615530","null","377084","null","24326","null","22719","null","29865","null","2006","null","159530","null",
"0500000US08003","Alamosa County, Colorado","19437","null","12884","null","365","null","1204","null","306","null","57","null","4621","null",
"0500000US08005","Arapahoe County, Colorado","744237","null","472863","null","86580","null","20717","null","54747","null","3635","null","105695","null",
"0500000US08007","Archuleta County, Colorado","15126","null","12315","null","151","null","700","null","233","null","52","null","1675","null",
"0500000US08009","Baca County, Colorado","3772","null","3258","null","57","null","189","null","32","null","8","null","228","null",
"0500000US08011","Bent County, Colorado","6189","null","4299","null","315","null","333","null","94","null","7","null","1141","null",
"0500000US08013","Boulder County, Colorado","365604","null","288023","null","6291","null","7960","null","22256","null","762","null","40312","null",
"0500000US08014","Broomfield County, Colorado","82749","null","64208","null","1746","null","1844","null","6658","null","256","null","8037","null",
"0500000US08015","Chaffee County, Colorado","20960","null","18023","null","420","null","614","null","295","null","53","null","1555","null",
"0500000US08017","Cheyenne County, Colorado","1893","null","1638","null","32","null","57","null","18","null","9","null","139","null",
"0500000US08019","Clear Creek County, Colorado","10151","null","8979","null","117","null","298","null","176","null","27","null","554","null",
"0500000US08021","Conejos County, Colorado","8682","null","6134","null","66","null","356","null","41","null","18","null","2067","null",
"0500000US08023","Costilla County, Colorado","4543","null","2783","null","85","null","192","null","96","null","19","null","1368","null",
"0500000US08025","Crowley County, Colorado","6355","null","4103","null","554","null","303","null","108","null","11","null","1276","null",
"0500000US08027","Custer County, Colorado","4988","null","4526","null","49","null","166","null","41","null","16","null","190","null",
"0500000US08029","Delta County, Colorado","33962","null","28700","null","313","null","1079","null","405","null","42","null","3423","null",
"0500000US08031","Denver County, Colorado","818797","null","524604","null","77422","null","25381","null","39404","null","2939","null","149047","null",
"0500000US08033","Dolores County, Colorado","2565","null","2208","null","42","null","139","null","19","null","22","null","135","null",
"0500000US08035","Douglas County, Colorado","394273","null","321970","null","9103","null","8187","null","27284","null","1306","null","26423","null",
"0500000US08037","Eagle County, Colorado","63866","null","47340","null","583","null","1201","null","1147","null","137","null","13458","null",
"0500000US08039","Elbert County, Colorado","28376","null","24910","null","316","null","832","null","480","null","74","null","1764","null",
"0500000US08041","El Paso County, Colorado","832478","null","604253","null","63223","null","27928","null","39264","null","6739","null","91071","null",
"0500000US08043","Fremont County, Colorado","52520","null","43253","null","2132","null","2133","null","531","null","112","null","4359","null",
"0500000US08045","Garfield County, Colorado","70241","null","49913","null","771","null","2362","null","813","null","129","null","16253","null",
"0500000US08047","Gilpin County, Colorado","6342","null","5517","null","77","null","231","null","170","null","42","null","305","null",
"0500000US08049","Grand County, Colorado","16775","null","14717","null","119","null","321","null","205","null","57","null","1356","null",
"0500000US08051","Gunnison County, Colorado","18188","null","15788","null","168","null","560","null","262","null","53","null","1357","null",
"0500000US08053","Hinsdale County, Colorado","877","null","749","null","29","null","29","null","31","null","18","null","21","null",
"0500000US08055","Huerfano County, Colorado","7925","null","5974","null","112","null","438","null","83","null","23","null","1295","null",
"0500000US08057","Jackson County, Colorado","1521","null","1301","null","17","null","60","null","20","null","11","null","112","null",
"0500000US08059","Jefferson County, Colorado","649778","null","521612","null","13031","null","19563","null","26312","null","1598","null","67662","null",
"0500000US08061","Kiowa County, Colorado","1603","null","1397","null","34","null","63","null","27","null","14","null","68","null",
"0500000US08063","Kit Carson County, Colorado","7841","null","6349","null","64","null","223","null","67","null","22","null","1116","null",
"0500000US08065","Lake County, Colorado","8636","null","6068","null","87","null","406","null","123","null","29","null","1923","null",
"0500000US08067","La Plata County, Colorado","61029","null","49187","null","582","null","5076","null","841","null","127","null","5216","null",
"0500000US08069","Larimer County, Colorado","394801","null","328757","null","7331","null","10755","null","13224","null","1051","null","33683","null",
"0500000US08071","Las Animas County, Colorado","16914","null","12176","null","311","null","827","null","194","null","59","null","3347","null",
"0500000US08073","Lincoln County, Colorado","6105","null","4748","null","308","null","235","null","94","null","52","null","668","null",
"0500000US08075","Logan County, Colorado","23096","null","18700","null","894","null","582","null","236","null","51","null","2633","null",
"0500000US08077","Mesa County, Colorado","171755","null","142745","null","2331","null","6025","null","3046","null","569","null","17039","null",
"0500000US08079","Mineral County, Colorado","953","null","847","null","16","null","33","null","14","null","12","null","31","null",
"0500000US08081","Moffat County, Colorado","14688","null","12164","null","184","null","498","null","134","null","29","null","1679","null",
"0500000US08083","Montezuma County, Colorado","28200","null","21069","null","280","null","4218","null","304","null","93","null","2236","null",
"0500000US08085","Montrose County, Colorado","47148","null","37561","null","419","null","1643","null","570","null","116","null","6839","null",
"0500000US08087","Morgan County, Colorado","33197","null","23033","null","1139","null","1001","null","284","null","40","null","7700","null",
"0500000US08089","Otero County, Colorado","21691","null","15576","null","308","null","940","null","210","null","56","null","4601","null",
"0500000US08091","Ouray County, Colorado","5213","null","4707","null","36","null","107","null","62","null","18","null","283","null",
"0500000US08093","Park County, Colorado","18838","null","16650","null","194","null","644","null","244","null","39","null","1067","null",
"0500000US08095","Phillips County, Colorado","5030","null","3938","null","54","null","131","null","54","null","18","null","835","null",
"0500000US08097","Pitkin County, Colorado","18666","null","16013","null","212","null","252","null","454","null","29","null","1706","null",
"0500000US08099","Prowers County, Colorado","13578","null","9623","null","171","null","648","null","63","null","16","null","3057","null",
"0500000US08101","Pueblo County, Colorado","199688","null","137424","null","5920","null","9479","null","2916","null","513","null","43436","null",
"0500000US08103","Rio Blanco County, Colorado","7022","null","6117","null","57","null","246","null","70","null","22","null","510","null",
"0500000US08105","Rio Grande County, Colorado","13364","null","9754","null","153","null","602","null","100","null","39","null","2716","null",
"0500000US08107","Routt County, Colorado","26738","null","23507","null","270","null","490","null","385","null","89","null","1997","null",
"0500000US08109","Saguache County, Colorado","7745","null","5491","null","46","null","406","null","99","null","19","null","1684","null",
"0500000US08111","San Juan County, Colorado","802","null","674","null","9","null","32","null","17","null","8","null","62","null",
"0500000US08113","San Miguel County, Colorado","8713","null","7481","null","64","null","247","null","111","null","29","null","781","null",
"0500000US08115","Sedgwick County, Colorado","2618","null","2233","null","22","null","74","null","40","null","17","null","232","null",
